pmra,pmdec,dist,halomass,Peri,c,tr,e
-0.16729295859305848,-0.07401246292550759,116.98771846661323,1.6027357412621843,22.705294698800287,0.5,,
-0.22312725112904294,-0.02230387853889238,116.84882469613883,1.7931920594805988,33.43382451645208,0.5,,
-0.2709216461098474,-0.0024706791577669557,117.00201101102785,1.1337164265775797,57.73425723573548,0.5,,
-0.05953656801638467,-0.011739587477431014,116.58835878221599,0.7711718293884171,59.74998262290599,0.5,,
-0.10588996479590898,-0.055092112689950554,118.12993594600322,1.0797953943197414,40.65790533785371,0.5,,
-0.21388846506720596,-0.07959269369701287,117.73355658528865,1.7156478817159941,21.93905703611193,0.5,,
-0.15699216019174625,-0.06367132869923585,114.98259355777537,2.1153389080732783,18.90043345177392,0.5,,
-0.24397160566462978,0.020153566769393214,117.32995096809508,1.3650800853169573,54.7555768855685,0.5,,
-0.16688720048253508,-0.046743581082816926,118.39560979509358,1.14062029381709,39.03219017861821,0.5,,
-0.05760539681700179,-0.06174981482251056,116.78753250570786,1.6646567595008133,36.33375479207455,0.5,,
-0.21425514828407966,-0.1101078844747213,118.57147549503175,1.539168777557054,16.849797393179085,0.5,,
-0.11441789718939477,-0.08725250539214585,116.60271731415591,1.073322526855912,34.78373275765055,0.5,,
-0.12904834266360263,-0.10694657211887679,116.84275433634225,1.5939099641770613,16.646109394037108,0.5,,
-0.18508566464907442,-0.07230667608209898,115.83228304383414,0.7337583896739838,36.20434001277832,0.5,,
-0.0073194710518784956,-0.079441125319482,118.86937565827736,1.3863101460478855,46.74775550667833,0.5,,
-0.33913387377443927,-0.04417471691728615,117.60617288490347,1.2983130011820896,54.825399255991435,0.5,,
-0.19488888047295663,-0.07034103332569396,117.06224778369737,1.62937976225815,24.000006021124516,0.5,,
-0.1444651472203174,0.00980614893105923,116.35688818290058,0.7382840601581742,59.889557109802475,0.5,,
-0.17170021844796599,-0.03657025736572585,118.15926991463003,1.0986368817360042,40.8991856743785,0.5,,
-0.24018768600902862,-0.0965779892180327,117.60558551371324,1.6054992475565009,22.062007100493553,0.5,,
-0.21234845615517017,-0.08861740393739412,116.09697395245144,0.9891731823067005,31.97354731731128,0.5,,
-0.13255785176766258,-0.029791258059885445,117.27876574264346,1.5852478733395416,37.90504854215489,0.5,,
-0.09134044006841618,0.01614305078933645,116.87309985927249,1.3446609304088104,52.95903949976445,0.5,,
-0.13717300510152455,-0.09033094829494978,117.02690147489018,1.1136009367522377,29.035008806030625,0.5,,
-0.1654256707917192,-0.0035410399227392975,115.43537718367169,1.736704565196398,37.91818987901888,0.5,,
-0.21246671312758492,-0.04522232529884021,118.24771603234232,1.3666871375202931,37.33071757336508,0.5,,
-0.2309851970130629,-0.06089003658747988,119.6372913089348,1.3697730056680324,30.338349600777793,0.5,,
-0.27575389905121045,-0.08618871543305225,116.15475966771744,0.6745114708875786,48.76813867119695,0.5,,
-0.056696683669819226,-0.023536784032363284,117.91135125989476,1.474602958552456,46.79326168333063,0.5,,
-0.04543939031266299,-0.08268244340089843,118.02759486454939,1.17904152126429,41.7790794653142,0.5,,
-0.11906363299612564,-0.03955609982095966,118.18651204916075,1.5569578497372087,37.327768052899856,0.5,,
-0.2685119192484491,-0.11719573240472711,117.26813218481777,1.0561967249816187,28.184696259529947,0.5,,
-0.01419214067091501,-0.1313932978144322,117.95680706713893,1.235491640462143,40.53181177984794,0.5,,
-0.16562465220147632,-0.08040824003472734,117.31029354012996,1.3678760806614891,24.77660457292567,0.5,,
-0.07988410857609438,-0.1572206792285707,115.33763087882694,1.6389126512998116,18.346023529627313,0.5,,
-0.24619261198378828,-0.08083320529363307,117.20189175123224,1.5103058286729762,25.571038762622337,0.5,,
-0.20399788071135017,-0.030803148958976394,115.87406789671194,1.6844700066976217,33.46045358490096,0.5,,
-0.16495719758675342,0.008521105361839337,117.8363804576311,1.066553394675019,53.95763090101411,0.5,,
0.007297640338075589,-0.03783144364685517,116.67937621553331,1.4154801159481218,55.48363481557984,0.5,,
-0.11378824398933644,0.015763390113120265,119.78349472622341,1.389451375489542,51.852360921696615,0.5,,
-0.19983501054699235,-0.12609036005312965,115.19737944224515,1.4352062613640713,12.644771260613787,0.5,,
-0.11529473887815753,-0.12702905384242666,118.4251467210945,0.7321084107850744,31.13641897737761,0.5,,
-0.23114119060474897,-0.1487494704225965,118.269094073609,1.4190469345900505,12.186324425938139,0.5,,
-0.11725852591493174,-0.1504058707643562,117.74372858361802,1.1969612498289426,15.70803996108462,0.5,,
-0.21832226580639075,-0.13050543932971906,116.98161079935818,0.9433480992505155,20.27804766206155,0.5,,
-0.19484331870609498,-0.10198323447065663,119.10479977843532,1.1332563518313412,23.32891712211727,0.5,,
-0.16193255830247313,-0.002402684997702201,116.22939769768587,1.9211426451423441,38.35393740958371,0.5,,
-0.058572637439107844,0.012816715845456156,116.84945568009147,1.0632300782564479,61.889339791566364,0.5,,
-0.09519094099432562,-0.048565666826790546,116.15713337495993,1.692868340977728,34.49458134144811,0.5,,
-0.15857213860550773,-0.05107419904389314,116.30080812512149,0.9681477185850267,39.02603594767096,0.5,,
-0.29842599002908365,-0.0677614773939637,117.12273947937173,1.593610085813023,34.80578508252314,0.5,,
-0.09550989623876391,-0.030343344686916095,117.34725077750322,1.1611214956377889,45.00393204761418,0.5,,
-0.13876442106151413,-0.05072836920881782,117.91389159880993,1.5385690807917785,32.12974987221073,0.5,,
-0.05829934387500553,4.456689308067474e-05,117.64397330319862,1.1534114215784503,57.70987271076622,0.5,,
-0.2400279035822575,-0.04600282318431054,118.78426607993404,1.4331038878177504,33.76936031891498,0.5,,
-0.15841606987096138,-0.1452608942187935,116.02205829889384,0.7294153306232517,18.718559066916885,0.5,,
-0.14588778246416587,-0.06740233545567124,116.46250404987525,1.4984180210372993,27.04466920744826,0.5,,
-0.09879509952315003,-0.03113493164508143,119.06661451133118,1.2203138391017163,44.437891821162765,0.5,,
-0.13136269100705758,-0.03257403372516766,119.66425247430136,1.5006249292694207,40.2936280935236,0.5,,
-0.15630299647021892,-0.10810988881259784,117.42194102853236,1.4108272018172552,16.579266524028384,0.5,,
-0.291304608454566,0.024401593670785704,118.71287109620924,1.5779842623044125,58.96902487246453,0.5,,
-0.28963454265446514,-0.06595787789802475,116.2614608499747,1.804936152346261,29.25714747716013,0.5,,
-0.2781830204646002,-0.07098965179238176,116.37290733011857,1.0833993599931098,38.62598856087017,0.5,,
-0.23328316323539405,-0.08592233221327251,117.7862722588806,1.4455637919212623,25.564440169703243,0.5,,
-0.18975471283790962,-0.027582230833197982,118.09557647973874,1.624835512007003,34.76025214161006,0.5,,
-0.07702964993401062,-0.13914910023466182,119.1850413854176,1.2081005190597311,27.926517851923656,0.5,,
-0.23386551759544924,-0.09916619475617747,117.71258692089526,1.4551243293292895,22.632364634564073,0.5,,
0.001748878107065699,-0.06597881243881923,118.31142769115309,1.8099612856973577,42.46930686616522,0.5,,
0.015372799440245416,-0.014414440023751772,115.90504804068664,1.6322015152996028,56.49678293856465,0.5,,
-0.12632907884455546,-0.052311941838171144,116.4155672046685,1.7603888731934674,28.31997276835339,0.5,,
-0.16057788341139215,-0.11591786730133125,117.89140956853464,1.9123105809505039,9.891924473518543,0.5,,
-0.3142232930846509,-0.043167634484571296,117.54561311645189,0.7394397091065492,66.69011536332556,0.5,,
-0.13898863064301617,-0.09998343477260277,116.75419814379433,1.1639128076253857,24.58183737496977,0.5,,
-0.1457192949550451,-0.08292759998658672,116.3378241195528,1.593721196336363,21.184880059669222,0.5,,
-0.1297639266356056,-0.10602716846617186,117.84076904979408,1.4646116826035014,18.749044586084015,0.5,,
-0.27021406060620845,-0.06352333524761307,115.57954957841275,1.0972142752381924,38.66988406370493,0.5,,
-0.13827464437258813,-0.03971905649009501,116.98744854098837,1.5282653091367868,35.76206214103742,0.5,,
-0.21278668923305594,-0.07737041169413372,115.24240663588333,1.5592506041154617,23.874905751584276,0.5,,
-0.2332011638246681,-0.065663550491636,118.21789879379682,1.125399285687684,35.57681884145354,0.5,,
-0.3045308724540833,-0.04086077277330297,116.042696376867,1.4590788756366126,43.05306378162261,0.5,,
-0.26196231388205327,-0.11574945304446607,118.50258283401277,1.2195625623051947,23.042568030392264,0.5,,
-0.023483878087758342,-0.10869544076046468,118.14574124375065,0.8186962492450599,53.549564502655265,0.5,,
-0.10893543380584708,-0.12926012644131712,117.1948524535888,1.5184981010836054,16.82929103947912,0.5,,
-0.16054455470294438,-0.07802011021200625,117.097082883047,1.6107608879513562,21.61050862256504,0.5,,
-0.32576535316546784,-0.0885233762619728,115.83863851119364,1.7249451758553747,33.01661515536114,0.5,,
-0.1983601829036276,-0.09361346077902931,116.01581944987431,0.9928135117139696,29.252473708407788,0.5,,
-0.19487978222980112,-0.06365645100220789,117.31512655124409,1.2298726903746653,33.92316600727608,0.5,,
-0.27010320817491373,-0.004265876630734258,117.2468977609241,1.7260866472410985,44.043619804635505,0.5,,
-0.24191904171389905,-0.07260937897696355,117.71820597949097,1.3357038243339912,28.363753185494257,0.5,,
-0.1820558229170677,-0.17547384634730334,115.87901492803722,1.3375066308536998,3.0315500441855163,0.5,,
-0.16401676694489803,-0.008480648003438548,116.23330501679165,1.4444246777848875,42.965971458535606,0.5,,
-0.2698554761708136,-0.06065285267883685,119.45492747354176,1.2885290799725932,38.304708143024314,0.5,,
-0.15680830388260572,-0.09843354542933243,116.36095188653073,1.4925102553266734,17.985375792286128,0.5,,
-0.21612830561979057,-0.0486497053201563,117.52674969515806,1.360738506277712,31.94251079557658,0.5,,
-0.2417779483410649,-0.050782133451251404,116.17101418374331,1.503078275046576,30.737952299324704,0.5,,
-0.005616773385143603,0.001324786876461731,118.22563207902294,1.7265331209803576,55.25794852564281,0.5,,
-0.12482518776842044,-0.02226501312484127,119.27621477182961,0.8876730032862934,54.30297175552688,0.5,,
-0.15136441252884467,-0.1058866787199618,118.18248790366619,1.0356557075287998,24.234854636903435,0.5,,
-0.2887970524072604,-0.10220946285490615,117.4218304533867,1.6303279386171259,24.80634816595711,0.5,,
-0.11935163508507106,-0.09228747836120649,116.56735866851591,1.0290195904342823,33.528216088904166,0.5,,
-0.15487960206748363,0.024189689526224828,118.04883076706868,1.0425074181290224,61.06798733144521,0.5,,
-0.18004862848036574,-0.13332338103258062,117.87324502627803,1.9010750648668258,7.005774808760635,0.5,,
-0.08308964661518838,-0.11024883355357123,116.90793453886047,1.2976213998117325,29.927736349369273,0.5,,
-0.1230918559192417,-0.1145230973201156,115.35590684295975,1.293937167277789,20.613627546479137,0.5,,
-0.15164874033083026,-0.057170778123719505,118.18965705294063,1.1314883043941506,38.25369143777918,0.5,,
-0.15407348895521852,-0.06415096200223318,116.55701297425122,1.1828405095794847,34.789929181980554,0.5,,
-0.1977598146015308,-0.07021376670581321,115.88604120422329,1.5553756347113445,25.041228028785767,0.5,,
-0.10673209477566387,-0.08003227225201674,117.41171637850225,1.1158061000503603,37.45790300983422,0.5,,
-0.2122698414259013,-0.07242742269540478,117.38335465905553,0.658322176015173,46.010380008863486,0.5,,
-0.01865354929720478,-0.14022428872815668,116.3204246004621,1.2817383551803903,37.69373138198946,0.5,,
-0.17177773310243508,-0.023262704165623642,117.69319783280626,1.442124891126179,40.938912386708616,0.5,,
-0.1492701769177006,-0.07500811528121709,117.14513197110297,1.3668998829397312,27.121692729097926,0.5,,
-0.14828263167550948,-0.057206225244427346,118.85675843969405,1.3300318832557003,34.216110221983556,0.5,,
-0.2360823551433437,-0.03149868123798511,118.89129149024794,1.3441275707969302,40.98249782259941,0.5,,
-0.1817163761418425,-0.041146725735264185,115.68875544556951,1.8089478914924393,28.5888736502788,0.5,,
-0.12457396525140661,-0.07305160436373169,117.58248354576767,1.1072501910678294,36.95795474792165,0.5,,
