pmra,pmdec,dist,halomass,Peri,c,tr,e
-0.11873304799954712,-0.44063563083277585,129.41946259031008,1.1136009367522377,54.05025046652542,0.5,,
-0.15424959170170155,-0.30985650758047056,120.73842100184558,1.736704565196398,7.641540266099459,0.5,,
-0.21338508193250538,-0.37266383230004585,136.07845108550362,1.3666871375202931,25.661190629963034,0.5,,
-0.23666474514830194,-0.3962726778919905,143.65795259418988,1.3697730056680324,43.53373602314953,0.5,,
-0.2929436669272983,-0.43439391918511955,124.66232546027696,0.6745114708875786,43.90417939497122,0.5,,
-0.01756592917048133,-0.33998703695283916,134.2437341448805,1.474602958552456,46.46922140251035,0.5,,
-0.0034143388082956694,-0.4291105032805583,134.87779017026938,1.17904152126429,83.72348230916532,0.5,,
-0.09596768090630324,-0.3641256967720175,135.74461117724047,1.5569578497372087,29.304086551716754,0.5,,
-0.28383974395679573,-0.48111675332885734,130.73526646264244,1.0561967249816187,61.10030619240316,0.5,,
0.035866708850808476,-0.5025103138409341,134.49167491166688,1.235491640462143,100.87025934190751,0.5,,
-0.154499732060599,-0.42568362649380354,130.96523749161796,1.3678760806614891,37.21201746904058,0.5,,
-0.04671493758811757,-0.5414282290754826,120.20525933905606,1.6389126512998116,53.871509196592946,0.5,,
-0.2557820498418558,-0.4263239841691917,130.3739550067213,1.5103058286729762,33.80427445522056,0.5,,
-0.20273887743216995,-0.3509363379966693,123.13127943661057,1.6844700066976217,9.192779678594409,0.5,,
-0.1536606720847031,-0.2916806987284333,133.83480249616963,1.066553394675019,14.324658193907,0.5,,
0.06288160205504278,-0.36152690358751777,127.52387026654534,1.4154801159481218,57.23452181217636,0.5,,
-0.08933596741561765,-0.2807676828273896,144.45542577940043,1.389451375489542,27.399634599198503,0.5,,
-0.19750571601157796,-0.4945195973614276,119.44025150315535,1.4352062613640713,39.581714421374855,0.5,,
-0.09122978841440774,-0.49593406539197515,137.0462548423337,0.7321084107850744,93.92089804343185,0.5,,
-0.23686084534207225,-0.5286634125050893,136.1950585833218,1.4190469345900505,78.30136490785762,0.5,,
-0.09369847327686028,-0.5311593545853728,133.3294286379165,1.1969612498289426,87.84589534179744,0.5,,
-0.22074612159147297,-0.5011724468425622,129.1724225419537,0.9433480992505155,66.44726754379093,0.5,,
-0.19123063940963986,-0.4581938446680589,140.75345333691996,1.1332563518313412,68.3861428070157,0.5,,
-0.1498583854438118,-0.30814118074307106,125.06944198737746,1.9211426451423441,6.346446174030695,0.5,,
-0.019924198466581222,-0.28520787045361173,128.45157643686252,1.0632300782564479,51.085521269121806,0.5,,
-0.06595722036897184,-0.37770173684400743,124.67527295432691,1.692868340977728,31.777197207601898,0.5,,
-0.14563398784771972,-0.3814817113843179,125.45895340975359,0.9681477185850267,23.173880943269207,0.5,,
-0.3214448469173451,-0.4066268886638019,129.94221534202762,1.593610085813023,31.788401703390402,0.5,,
-0.06635818033509834,-0.3502434832547352,131.16682242274484,1.1611214956377889,37.736139118987495,0.5,,
-0.12073362363057126,-0.3809605986942149,134.2575905389632,1.5385690807917785,27.523870900078528,0.5,,
-0.019580639988970888,-0.30445354628583027,132.78530892653797,1.1534114215784503,51.37000568042771,0.5,,
-0.24803236923631936,-0.3738399232889237,139.00508770873117,1.4331038878177504,29.88433373453746,0.5,,
-0.14543779319154682,-0.5234066615084689,123.9384998121482,0.7294153306232517,74.63295058584222,0.5,,
-0.12968843091628965,-0.40608571666933924,126.34093118113772,1.4984180210372993,26.162741214990408,0.5,,
-0.07048802306568556,-0.3514362837808384,140.5451700618064,1.2203138391017163,51.06731013133205,0.5,,
-0.11142887795335565,-0.3536047906018977,143.80501349618925,1.5006249292694207,29.805544482617858,0.5,,
-0.14278143981922142,-0.46742577610267666,131.57422379199468,1.4108272018172552,49.215608352113996,0.5,,
-0.3124925284818194,-0.2677512306967851,138.6156605247777,1.5779842623044125,8.673170531170749,0.5,,
-0.3103930818092407,-0.4039091399623559,125.24433190895289,1.804936152346261,22.016900374044987,0.5,,
-0.29599732557255803,-0.4114912539506056,125.8522218006467,1.0833993599931098,32.03452441117093,0.5,,
-0.23955352805666397,-0.4339925203982639,133.56148504843966,1.4455637919212623,40.68854853879034,0.5,,
-0.1848337317803832,-0.34608290680337594,135.2485989803931,1.624835512007003,16.635628896878345,0.5,,
-0.04312658574127767,-0.5141971223611804,141.19113482955058,1.2081005190597311,102.10230955777634,0.5,,
-0.24028560814800265,-0.45394899649462234,133.15956502306506,1.4551243293292895,46.424297196537474,0.5,,
0.05590622994568026,-0.4039406851148067,136.42596922447134,1.8099612856973577,67.30372705345091,0.5,,
0.07303291819274807,-0.3262410591792974,123.30026204010895,1.6322015152996028,57.5757804375289,0.5,,
-0.105101103140544,-0.3833468005459902,126.08491202546456,1.7603888731934674,20.902234444852706,0.5,,
-0.14815541799646093,-0.4791912059813464,134.13496128291618,1.9123105809505039,51.669176538876705,0.5,,
-0.3413037023790424,-0.36956772736936366,132.24879881701034,0.7394397091065492,40.72278230615913,0.5,,
-0.12101547842923625,-0.4551804522576177,127.9319898752418,1.1639128076253857,54.70203723654105,0.5,,
-0.12947662456687917,-0.42947991677502056,125.66085883392438,1.593721196336363,29.940265659451928,0.5,,
-0.1094190646036784,-0.4642874349522608,133.8587402716041,1.4646116826035014,50.68962109106712,0.5,,
-0.28597951294649093,-0.40024065638733314,121.52481588225135,1.0972142752381924,22.930029262025194,0.5,,
-0.12011792331516441,-0.3643712475591694,129.20426476902745,1.5282653091367868,22.266177375739584,0.5,,
-0.21378732522728772,-0.42110608361554597,119.68585437754543,1.5592506041154617,20.4918209785767,0.5,,
-0.23945044625593992,-0.4034656335584596,135.91581160252815,1.125399285687684,39.04412602803626,0.5,,
-0.3291193200386287,-0.3660916394494393,124.0510711465473,1.4590788756366126,16.74769848481623,0.5,,
-0.2756062077737588,-0.4789374314438557,137.46863364006967,1.2195625623051947,69.29258364936264,0.5,,
0.0241860270470807,-0.4683081133674228,135.5222249659126,0.8186962492450599,101.25375244585894,0.5,,
-0.08323547952360337,-0.49929595070638066,130.33555883775705,1.5184981010836054,54.902645910517826,0.5,,
-0.1481135203382682,-0.4220850799543979,129.80227027116544,1.6107608879513562,31.941772502148982,0.5,,
-0.3558132741755012,-0.4379118961253452,122.9380282428744,1.7249451758553747,31.040302707191348,0.5,,
-0.19565170403893464,-0.4455818753073249,123.90446972658718,0.9928135117139696,40.048624162674386,0.5,,
-0.19127647785714935,-0.4004412414784283,130.99159937042234,1.2298726903746653,31.128517701464688,0.5,,
-0.28584015989344663,-0.31094872568451704,130.61944233231327,1.7260866472410985,7.981797689297937,0.5,,
-0.25040972685757096,-0.4139319351897087,133.1902144335871,1.3357038243339912,35.91098914165746,0.5,,
-0.17515542519756194,-0.5689329613322344,123.1582632438394,1.3375066308536998,69.68954116984798,0.5,,
-0.152478452808244,-0.31729974177808484,125.09075463704536,1.4444246777848875,11.98458580908961,0.5,,
-0.2855287349593705,-0.395915278002952,142.6632407647732,1.2885290799725932,48.5123437746187,0.5,,
-0.1434166638717712,-0.452845005968382,125.78701029016763,1.4925102553266734,36.47635086026805,0.5,,
-0.21798808510377912,-0.3778283700054884,132.1459074281349,1.360738506277712,23.292865927169007,0.5,,
-0.25023235779097386,-0.3810416131879465,124.7509864567817,1.503078275046576,16.515625301037975,0.5,,
0.04664683877932099,-0.30252445049420174,135.95799315830695,1.7265331209803576,57.25406867295417,0.5,,
-0.1032105554055256,-0.3380706726268138,141.68844420997968,0.8876730032862934,46.227187438865975,0.5,,
-0.13657312537895072,-0.4640757383831563,135.72266129272464,1.0356557075287998,70.02540214390608,0.5,,
-0.30934026933160963,-0.4585347362567452,131.57362065483653,1.6303279386171259,47.39009983972642,0.5,,
-0.09632972953175,-0.44358382252327144,126.91286546463222,1.0290195904342823,58.117531268281425,0.5,,
-0.14099208478757588,-0.2680705378461872,134.99362236582914,1.0425074181290224,15.684214922017764,0.5,,
-0.17263217271188278,-0.5054186541745929,134.0358819615165,1.9010750648668258,57.31621675832854,0.5,,
-0.05074463280706866,-0.47064883881994524,128.77055203014802,1.2976213998117325,63.72864107486302,0.5,,
-0.10103157671916897,-0.4770895008556797,120.30494641614413,1.293937167277789,40.07122576780553,0.5,,
-0.1369305550429581,-0.3906683239969121,135.76176574331254,1.1314883043941506,34.53594255671869,0.5,,
-0.13997871663695285,-0.4011863939533517,126.85643440500664,1.1828405095794847,27.451942748537466,0.5,,
-0.1948969785460333,-0.41032211374445615,123.1965883866725,1.5553756347113445,22.092279500452122,0.5,,
-0.08046565285258153,-0.42511710052418117,131.5184529736486,1.1158061000503603,59.37055823252561,0.5,,
-0.21313759369641339,-0.4136577548913444,131.3637526857574,0.658322176015173,46.39764722444247,0.5,,
0.030258253486407843,-0.5158172670432923,125.56595236615694,1.2817383551803903,89.46872775181728,0.5,,
-0.16223479568674168,-0.33957404049569817,133.05380636076146,1.442124891126179,13.89219267472043,0.5,,
-0.13394045307038263,-0.4175464640752375,130.0643562060162,1.3668998829397312,33.638020612536884,0.5,,
-0.13269900583362482,-0.39072173738857174,139.40050058014936,1.3300318832557003,37.10916305642041,0.5,,
-0.24307240386185613,-0.3519843988063701,139.58886267407965,1.3441275707969302,24.753295219191237,0.5,,
-0.17472870524274278,-0.3665225268458899,122.12048424856101,1.8089478914924393,9.176411540004722,0.5,,
-0.10289474253312877,-0.4145983012390127,132.44991024964185,1.1072501910678294,53.72391645948269,0.5,,
-0.30394324738128925,-0.4041016062989057,131.15346027370032,0.8120395649288054,43.44357483663544,0.5,,
-0.2526720011590668,-0.3731796141685343,118.98205915455154,1.7321136852441954,10.626475421472456,0.5,,
-0.2388995513815927,-0.3513661502525939,138.89600194319192,0.6640188105580584,32.44937819775071,0.5,,
-0.3141932000450078,-0.3417789956863315,132.0281686070105,0.7412771972164963,25.1222132323729,0.5,,
-0.18058074465830504,-0.44914289260352325,134.55697209835054,1.8028435245927463,42.53056075276806,0.5,,
-0.2097168252481539,-0.36320738890280574,123.00300963636852,1.5156294996476274,12.113710688965103,0.5,,
-0.12770545396052055,-0.4565467014194258,129.17178224410176,1.237625784798046,44.155512202079265,0.5,,
-0.20568623669305003,-0.3127488508395072,130.61742983078332,1.2169565565508196,8.228926344881598,0.5,,
-0.16169628991001508,-0.4200487027115628,130.49750448514305,1.5979655141498101,32.809898922404926,0.5,,
-0.2246149249585763,-0.4878157426427256,127.22833754693481,0.935876463806474,58.59452330790078,0.5,,
-0.17761673031520347,-0.48693592900225774,137.23379855123667,0.9325767774876761,78.52150502649451,0.5,,
-0.3093839748256225,-0.4078833322315757,131.0876536642193,0.8066601818675649,45.44006719376144,0.5,,
-0.14787901400412692,-0.4114072469239867,126.47076991483907,0.9912709247132738,32.35110505087295,0.5,,
-0.08257172430735349,-0.5690033845763725,117.90993041813542,1.0486196533235819,75.74191395152286,0.5,,
-0.0867554039741842,-0.4072345291233349,139.7491415417178,1.7035602777297287,42.143348543561125,0.5,,
-0.11996117500980756,-0.34530682415358643,125.20296876306153,1.159279760251434,24.357949172805405,0.5,,
-0.058784067579216434,-0.3978714106586113,133.8152913522828,1.1867802921301127,56.75939553331632,0.5,,
-0.34650123193658533,-0.4096900446725231,122.13744978170908,1.0895663952411856,30.587179797091242,0.5,,
-0.2838157674025977,-0.4502304112453602,130.4006964595299,1.2846435338144244,45.923600277880894,0.5,,
-0.22879011928270598,-0.3735482354832999,114.93551913838712,1.2872741908204564,9.883150497350044,0.5,,
-0.014662884334710163,-0.3525014725847684,130.6260075020865,1.22933002484213,52.152695245990365,0.5,,
-0.10458282024851942,-0.4903927657493114,135.22595650539782,0.3821621765073271,94.68095796469447,0.5,,
-0.11518743471603313,-0.4627734453559985,136.26201833904736,0.9968462657416957,74.77327706624969,0.5,,
-0.1725791612412579,-0.43131102393843945,132.13397110685216,1.183389298771592,44.219509209924055,0.5,,
-0.2253395189785939,-0.4453757118986223,141.49959227340167,1.2990400729305387,60.07971551039404,0.5,,
-0.2912245318054971,-0.4302350796536855,122.98681856796993,1.298697372941904,29.91755090161547,0.5,,
-0.18543688584716975,-0.33052082701124363,136.1710404216152,1.3304673723074465,15.69396386960539,0.5,,
-0.3638030041739423,-0.4446802694925368,118.66244007830903,1.1203621848635315,36.399849607258915,0.5,,
0.029576700237784442,-0.29497980693203424,125.28303727738881,1.5085360589357986,47.912618110290815,0.5,,
-0.13147717851482496,-0.4281522357161898,134.86596975144116,1.6920364506423882,39.39741356130507,0.5,,
-0.10339177361402146,-0.3741281487186684,133.66695586084384,1.6774403684675003,27.185294120284556,0.5,,
-0.25746850327757165,-0.46452395740287783,137.24554967862636,1.3400673475036569,59.96668873549609,0.5,,
-0.34646792353074574,-0.4027558913579445,134.6799020656705,1.3480739542693274,44.78400264241014,0.5,,
-0.11600814199305347,-0.4324616081029647,141.20001367761833,0.8001080543152359,77.37464699773462,0.5,,
-0.14875861484382022,-0.410741789044342,133.45385515638668,1.420813924721784,35.19694183894828,0.5,,
-0.0811152828933959,-0.3749279596173088,140.59738242192614,1.1828083931976792,55.28345454882709,0.5,,
0.1063143440013882,-0.29705852651214026,132.1937653318238,1.5300003105933948,63.18401188094387,0.5,,
-0.06966535608193324,-0.41323278542943065,134.35742826439107,1.2835574935246443,59.583686091735856,0.5,,
-0.1304400705021923,-0.30504279092914877,130.6550899685305,1.0168327241505322,22.038987549598758,0.5,,
-0.047530353951889606,-0.35814335036188216,124.76536493756905,1.1371987179649978,40.92228280568531,0.5,,
-0.1282206409167516,-0.34259355772980093,133.81053018268372,1.017198970945404,23.240622050732227,0.5,,
-0.14424509190653162,-0.49943038045667887,128.116217936332,1.3700108508177231,52.594108594042716,0.5,,
-0.12436508797045365,-0.3549459290184234,133.32426275917078,1.6395828312196625,20.651259618036644,0.5,,
-0.09029709108838135,-0.47186161633758505,131.11959190949585,0.9043873415202595,76.12606920448329,0.5,,
-0.16366048078973738,-0.5428558074265759,133.56065219893597,1.5634139168632784,77.48097896084377,0.5,,
-0.12982738332450788,-0.35344728784443774,133.61772876583643,0.8726822568517983,36.39610716190005,0.5,,
-0.10686467363676971,-0.482065473222101,132.04830865805226,1.0956766012484214,72.23746815093713,0.5,,
-0.10106862673020353,-0.3086263094045118,124.85913969586429,0.8929143147164949,31.804709009243474,0.5,,
-0.2057180797112255,-0.4376728949880371,126.8587024795476,1.4241291770368676,33.518383980590436,0.5,,
-0.18066647336850233,-0.45255262616521535,129.6491955859246,0.9075381156644562,54.08402392486656,0.5,,
-0.04071933043534576,-0.3323863509499703,121.86687551327043,1.0158057613376263,43.54969239265648,0.5,,
-0.22689660318484262,-0.3542361055448187,127.48360886740466,0.9669169898788506,16.718791617466223,0.5,,
-0.21400987935806867,-0.3293591464752006,130.45997928474287,1.8191386333596575,8.91215494857292,0.5,,
-0.17854135439413407,-0.5057994454262982,138.92150184711872,1.4795291341641672,75.8138101256174,0.5,,
-0.174147636169526,-0.501616883482748,137.5217645867749,1.7160966153668504,67.11110432138436,0.5,,
-0.269489211841313,-0.4226930619511974,121.12739925792403,1.4692995034512948,23.19594007940308,0.5,,
-0.3380406415080419,-0.4073939818375402,140.84265150948545,1.9716925398647112,45.1859405895603,0.5,,
-0.1815510852650565,-0.30102924409961745,132.49798477278244,0.8650398820750461,8.728134466930545,0.5,,
-0.061253930322304084,-0.36330332473112603,122.85079761983273,1.4058559431568212,34.07646721560817,0.5,,
-0.11709100075653153,-0.2676973975921353,134.24379156701949,2.1391162293741233,12.477355633669335,0.5,,
-0.18831483625215512,-0.3873804231083936,129.77812657272705,1.272882500329431,25.84042899715794,0.5,,
-0.18921432993198725,-0.4247093413541609,136.00481974608644,1.0959528790556379,48.42417911974772,0.5,,
-0.030442370237725835,-0.3795337176708452,124.97930590599353,1.0836523290525595,48.45921982284934,0.5,,
-0.22150210460598943,-0.5270152487523885,136.2790812684843,0.9226228106147021,87.72171455798953,0.5,,
-0.051288406894510516,-0.30251241045544364,132.6400269321093,0.8370643742711994,45.56622037717023,0.5,,
-0.17664050668203346,-0.4209628108780838,121.49229178176998,1.4008927036746979,24.11111972116371,0.5,,
-0.1197613331069245,-0.4207572612595784,119.70194777985503,1.4760787078504305,25.753046526227713,0.5,,
-0.14278013914380697,-0.41766948504061135,128.83134567281053,1.165348434694612,33.90864096589029,0.5,,
-0.1383901564586155,-0.397005887790339,131.10319256208976,1.3000641433931124,29.551816579112725,0.5,,
0.010359900998651916,-0.4362959153617246,124.7052068162806,0.6898835906904947,84.37211913694652,0.5,,
-0.16851699011022353,-0.46889664725625263,130.0160809975396,1.39268366997942,49.1922055921935,0.5,,
-0.05340460596056856,-0.3822016670368013,126.89469084908687,1.6939117800333054,35.57641322523848,0.5,,
-0.1492883732627001,-0.40987536630370214,128.5648830218844,1.164420423367726,31.34370328215431,0.5,,
-0.16154024400044234,-0.5223743724027587,123.56708725070932,1.9246685466476676,47.08518931921662,0.5,,
-0.1290275436640908,-0.41571861904311413,125.49794770901929,1.5996282526523293,26.652933060740885,0.5,,
-0.3171667387972039,-0.4445450408533302,136.4922748188408,1.3218992662647133,58.03275434804293,0.5,,
-0.06898659165177963,-0.4539896152115327,148.11873635235398,1.692650172195515,83.37675952257436,0.5,,
-0.1423745176259223,-0.3718361904441211,143.5560541861612,0.8156219880953656,51.532912825888,0.5,,
-0.23940752584326308,-0.45953447460089913,126.77483883149472,1.348931589621127,40.20294061253132,0.5,,
-0.21643827333615406,-0.3202629907406,122.42235802542565,1.1346285849795197,5.0172176308012775,0.5,,
-0.3015842100570463,-0.4311771034501128,132.5251766155665,1.2845303191938877,45.3584313887487,0.5,,
-0.37334914591262447,-0.39100258405411714,126.4795101309143,0.9661740337019329,37.734708021154574,0.5,,
-0.1917328500376469,-0.3859293220364167,127.38435940382534,1.1696390269586678,24.321127002918942,0.5,,
-0.06394885080854817,-0.30768924338456805,129.50750142576535,1.2330554814910415,32.479424517158655,0.5,,
-0.1880137763844102,-0.41341560512977116,130.31064728205317,1.2738210541740715,33.81639619060467,0.5,,
-0.09520174597551388,-0.3690732958034632,126.87220100782552,1.463955723226847,27.9230493596244,0.5,,
-0.2693641449633958,-0.4461830484070234,119.50729527821495,1.3992790339433698,27.148400185284515,0.5,,
-0.19626865560234594,-0.42170817342250244,132.90241591836067,1.8442613385173745,31.28244531822158,0.5,,
-0.2434188677317194,-0.315886911432042,128.27271031487848,1.4476160250288521,6.775048162963997,0.5,,
-0.21410756692116517,-0.546012476006773,128.20068902159642,1.6243305279910372,64.73927953927605,0.5,,
-0.15993963792186608,-0.3973364491694888,128.82395424229392,0.9351979397210626,36.8857791712027,0.5,,
-0.3971176349620771,-0.34713710708017265,141.1140273229351,1.4390072018293096,48.421012046610166,0.5,,
-0.27558056842394535,-0.3695802359998769,133.35953442685252,1.277090701365127,26.400849415652683,0.5,,
-0.19222173051555752,-0.45165650727715556,125.5396703703926,1.457442908588525,36.02526938198501,0.5,,
-0.20270716245537806,-0.4330463149908663,130.96112708819038,1.2279660533094525,40.645494252117956,0.5,,
-0.12435182272271611,-0.4013555938761327,131.5685169724743,1.5455753169735793,29.762953238793813,0.5,,
-0.06048045848359765,-0.3580319759317756,132.48340294354782,1.1660290126242685,48.08913184941969,0.5,,
-0.06791979082399771,-0.44861716619511827,131.553407300379,1.6784065663103835,46.45313666294281,0.5,,
-0.194995734588128,-0.3412651615043769,122.3866105618813,1.3931108257142109,6.806336230582708,0.5,,
-0.059625564513677856,-0.46948998415759785,130.1334586652576,1.1197947991984936,64.21050088879693,0.5,,
-0.0946379982398567,-0.5457074291472794,134.19861195573654,1.1002184642144375,93.8838710413873,0.5,,
-0.3732600989092558,-0.48118577304389937,132.90451304601447,1.2360411046005477,72.19049587483497,0.5,,
-0.21675902938446528,-0.4476474508637613,133.43087028602426,1.6626562751294367,41.12616874190229,0.5,,
-0.13060271679131208,-0.373201352459156,128.84450659600546,1.4719347535773433,21.685246966349577,0.5,,
-0.18283949111967693,-0.39821089772865786,130.71201675022198,1.579549882278249,26.372174110838767,0.5,,
-0.25425247656998423,-0.43969512925192433,134.16013842490995,1.1373515592919845,49.49496851304362,0.5,,
-0.20558800908410652,-0.3657449199738385,123.80540663177474,1.7797317829376795,11.82556226428658,0.5,,
-0.3319256428001545,-0.46539316885695486,135.34799239794188,1.3797366153316784,63.49619302432878,0.5,,
-0.1713940854724296,-0.3611112848291575,131.70275346143433,1.679212669604759,16.862101252045125,0.5,,
-0.13062660994656933,-0.3465011624506983,144.28604248545219,0.9781510043100728,41.01554390731379,0.5,,
-0.009810424784429811,-0.3810117128559626,136.01917198386874,0.7736320826845381,83.74680122827773,0.5,,
0.0046905090010633255,-0.35755881350841767,132.49294641307705,1.3485941440727118,56.041772366823785,0.5,,
-0.016169262952229008,-0.4556625328639663,122.536065260914,1.4495671064825202,52.26235177845401,0.5,,
0.0270232334111368,-0.39624564463623557,133.437443008402,1.9885218437582544,56.93380567410612,0.5,,
-0.17923857499929519,-0.47838274200644687,131.73052736263517,1.388372320912711,55.361442093706394,0.5,,
-0.27551971365609507,-0.34623834934198555,142.29167211672984,1.2211513212998992,30.03535709739379,0.5,,
-0.18004139489007687,-0.26667075323302725,132.44999911433126,1.3323208540084919,3.191289550724112,0.5,,
-0.060810258520843194,-0.4824967555779594,127.91037435139407,1.0880884682373564,63.251531050956984,0.5,,
-0.14023839137397368,-0.5602465224823084,135.02776078360316,1.096243759697348,94.5923193069514,0.5,,
-0.07364091348055514,-0.4133839471868695,134.8579301243595,1.2836030231875217,59.22099704311677,0.5,,
-0.1941427452067475,-0.43051036321156266,124.45730722384774,0.9183877818701854,37.85534022707078,0.5,,
-0.22613333622947507,-0.39098787508757604,125.41950509050439,1.0217155338056823,23.822856493606192,0.5,,
-0.014351495898463934,-0.39229675378199586,120.67523322816528,1.8168865306287376,40.0758118842747,0.5,,
-0.14836773096630357,-0.3825648222765388,136.24653807421208,1.0985115226345519,32.92286274961573,0.5,,
-0.10958024078934679,-0.4288125880998315,134.28742485499907,1.4922165986545732,41.7253369241439,0.5,,
-0.23200536702968094,-0.4410501225370156,132.57316825994326,0.7346368091055272,56.20097217115805,0.5,,
-0.20380432565691026,-0.32274627904314074,131.36653884881792,0.8367222782483071,13.734504839086217,0.5,,
-0.23890658000592746,-0.3136708348859047,126.03797630301159,0.7327945685635461,7.8590774689552925,0.5,,
-0.2713588594334142,-0.42933860077322944,134.18072552731545,1.1477635290340298,46.82460994876103,0.5,,
-0.21560549202755908,-0.41977477939849955,129.4411876574112,1.2266267822623842,33.99858503378083,0.5,,
-0.30073926773719417,-0.33422840900278844,127.22073891021337,0.7592046260013873,15.449347893968014,0.5,,
-0.27647205090263227,-0.3515724451894305,130.5290333496983,0.7150867843263333,24.417350202945304,0.5,,
-0.2097145357433206,-0.42855247266709595,129.95829775017597,1.3688918782250665,35.33259166800447,0.5,,
-0.07651668972979614,-0.32558855428487044,123.5581022060758,1.7329970837125959,26.010842505848395,0.5,,
-0.3385955704767764,-0.4718107170670618,116.0592141631529,0.9707273286980899,38.311154663746265,0.5,,
-0.2863510371601308,-0.5412805814532773,135.86766368925566,1.3946094799444482,83.59619626337857,0.5,,
-0.376657993489984,-0.32933034935443345,137.07274096109015,2.0005563193424614,25.28890967168835,0.5,,
-0.02750366244066957,-0.3952446479727491,140.22908430083015,0.8979102007583393,83.86489480318444,0.5,,
-0.2384586608042737,-0.4959076120793972,138.49661538012754,0.9209872445855007,82.26769030613,0.5,,
-0.00788754855406068,-0.3946301209934919,132.95523076766443,0.9637433349548012,78.64195276150306,0.5,,
-0.13650997366399475,-0.37760932320809787,129.94618284828348,1.0725629925751046,25.76471303148555,0.5,,
-0.19488472427383471,-0.4029048400488122,126.58196202866428,1.3440602571679774,25.578277000993367,0.5,,
-0.0785359644774351,-0.4736088244233895,121.16623102940937,1.3929185969704643,42.33680699010593,0.5,,
-0.14355013631331193,-0.40075231791336147,130.4006385903261,1.106236834062627,31.47380717918687,0.5,,
-0.09071763542102791,-0.45132444452265663,141.24079149618217,0.8349115350845884,87.00980526550279,0.5,,
-0.056738188686037236,-0.4153800141888391,137.6512382160085,1.4568804890574352,49.67153722992213,0.5,,
-0.18940335153222518,-0.4269196590055246,130.9379612294478,1.2521224781160523,39.01849974444249,0.5,,
-0.1057834818897362,-0.39838403734118377,128.64883481456647,1.0269546000102097,46.18632291866237,0.5,,
-0.3184403831925946,-0.48892319558650377,128.90115364381748,1.2311442949178009,59.35405448560639,0.5,,
-0.2791351422246228,-0.512338616142349,124.62237161458557,1.3016231927661799,54.30182468794431,0.5,,
-0.13720925341410833,-0.45855689912098213,132.45140973551565,1.3996714974699958,47.934015772421425,0.5,,
-0.2708279801214045,-0.39621526662904116,135.89795355308377,1.5057970129010012,33.70646499018957,0.5,,
-0.2542677715951141,-0.37626970090637213,133.775224844224,1.16505125035206,27.859811325244603,0.5,,
-0.07018831685669669,-0.33166708498944275,129.1949510474234,2.207549258993048,24.85800694921267,0.5,,
-0.03986978333299861,-0.3894519796483855,132.28443371510096,0.4968348187760431,80.11646559783178,0.5,,
-0.0798620206887668,-0.35137606283664086,133.05111413458462,1.369684176155747,32.57520177141735,0.5,,
-0.11239539240265838,-0.3606656660566703,122.4191328938527,0.9655485121282065,27.574575137640053,0.5,,
-0.07277385035869922,-0.31513869544880774,132.10518391737526,1.4331282243785213,30.44522881697373,0.5,,
-0.22643483127444444,-0.44223065461583133,133.01195402274584,1.7307406265817447,38.246651287388936,0.5,,
